"","X1","X1_1","year","region","department","department_name","origmun","origmun_name","gueratt","paratt","clashes","casualties","pop2018","lpop","cofint","oilprod88","coca94ind","coca94indxyear","lop","oilprod88xlop","linternalp","cofintxlinternalp","ltop3cof","rainfall","temperature","rxltop3cof","txltop3cof","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","region_1","region_2","region_3","region_4","year_2006_region_1","year_2007_region_1","year_2008_region_1","year_2009_region_1","year_2010_region_1","year_2011_region_1","year_2012_region_1","year_2013_region_1","year_2014_region_1","year_2015_region_1","year_2016_region_1","year_2017_region_1","year_2018_region_1","year_2006_region_2","year_2007_region_2","year_2008_region_2","year_2009_region_2","year_2010_region_2","year_2011_region_2","year_2012_region_2","year_2013_region_2","year_2014_region_2","year_2015_region_2","year_2016_region_2","year_2017_region_2","year_2018_region_2","year_2006_region_3","year_2007_region_3","year_2008_region_3","year_2009_region_3","year_2010_region_3","year_2011_region_3","year_2012_region_3","year_2013_region_3","year_2014_region_3","year_2015_region_3","year_2016_region_3","year_2017_region_3","year_2018_region_3","year_2006_region_4","year_2007_region_4","year_2008_region_4","year_2009_region_4","year_2010_region_4","year_2011_region_4","year_2012_region_4","year_2013_region_4","year_2014_region_4","year_2015_region_4","year_2016_region_4","year_2017_region_4","year_2018_region_4"
"171",171,171,2009,1,25,"Nari<f1>o department",52835,"Tumaco",0,0,1,4,253637,5.404212608,0,0,1,2009,5.254474782,10556.23984,5.818214311,0,4.441985534,2148,27,9541.384927,119.9336094,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",172,172,2009,1,26,"Norte de Santander department",54250,"El Tarra",0,0,2,14,20093,4.303044784,0,0,0,0,5.254474782,0,5.818214311,0,4.441985534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",173,173,2009,1,31,"Tolima  department",73026,"Alvarado",0,0,1,2,8697,3.93936947,1.345499992,0,0,0,5.254474782,0,5.818214311,7.828407311,4.441985534,1200,27,5330.382641,119.9336094,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",174,174,2009,1,31,"Tolima  department",73067,"Ataco",0,0,1,5,19330,4.286231854,6.474100113,0,0,0,5.254474782,0,5.818214311,37.66770193,4.441985534,2360,26.89999962,10483.08586,119.4894092,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",175,175,2009,1,31,"Tolima  department",73411,"Libano",0,0,1,1,36773,4.565529062,10.58520031,0,0,0,5.254474782,0,5.818214311,61.58696392,4.441985534,2360,19.70000076,10483.08586,87.50711841,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",176,176,2009,1,31,"Tolima  department",73504,"Ortega",1,0,0,1,34607,4.539163953,4.357600212,0.006221,0,0,5.254474782,0,5.818214311,25.35345191,4.441985534,1620,27.10000038,7196.016565,120.3778097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",177,177,2009,1,31,"Tolima  department",73616,"Rioblanco",0,0,2,7,22771,4.357382103,4.786700249,0,0,0,5.254474782,0,5.818214311,27.85004789,4.441985534,2710,24.10000038,12037.7808,107.0518531,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",178,178,2009,1,32,"Valle del Cauca  department",76001,"Cali",0,0,1,1,2227642,6.347845397,0,0,0,0,5.254474782,0,5.818214311,0,4.441985534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",179,179,2009,1,32,"Valle del Cauca  department",76834,"Tulua",0,0,1,3,212685,5.327736862,3.859200001,0,0,0,5.254474782,0,5.818214311,22.45365267,4.441985534,1232,23.60000038,5472.526178,104.8308603,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",180,180,2009,3,7,"Arauca department",81794,"Tame",0,0,1,2,43932,4.642780975,0,0,0,0,5.254474782,0,5.818214311,0,4.441985534,2390,25.39999962,10616.34543,112.8264309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",181,181,2009,3,21,"Guaviare department",95001,"San Jose del Guaviare",0,0,2,8,52815,4.722757284,0,0,1,2009,5.254474782,10556.23984,5.818214311,0,4.441985534,2390,26,10616.34543,115.4916239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",182,182,2010,1,6,"Antioquia department",5250,"El Bagre",0,0,2,9,51862,4.714849261,0,0,1,2010,5.358771559,10771.13083,5.877758903,0,4.42229738,3823,26.29999924,16906.44288,116.3064177,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"183",183,183,2010,1,6,"Antioquia department",5790,"Taraza",0,0,2,8,26964,4.430784318,0,0,1,2010,5.358771559,10771.13083,5.877758903,0,4.42229738,4160,26.70000076,18396.7571,118.0753434,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"184",184,184,2010,4,16,"Cauca department",13473,"Morales",0,0,1,3,22259,4.347505649,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,2018.333374,27.36666679,8925.670392,121.0235389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
"185",185,185,2010,2,10,"Bol<ed>var department",13683,"Santa Rosa",0,0,1,1,20963,4.321453434,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,995,26.89999962,4400.185893,118.9597978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"186",186,186,2010,3,21,"Guaviare department",15455,"Miraflores",0,0,1,6,8847,3.946796027,0.738400042,0,0,0,5.358771559,0,5.877758903,4.340137421,4.42229738,2330,17,10303.9529,75.17905546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"187",187,187,2010,4,16,"Cauca department",15514,"Paez",0,0,1,2,3283,3.516270883,0.173500001,0,0,0,5.358771559,0,5.877758903,1.019791178,4.42229738,2680,15.39999962,11851.75698,68.10337796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
"188",188,188,2010,3,14,"Caquet<e1> department",18150,"Cartagena del Chaira",0,0,2,11,30399,4.482859297,0,0,1,2010,5.358771559,10771.13083,5.877758903,0,4.42229738,3250,25.60000038,14372.46648,113.2108146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"189",189,189,2010,3,14,"Caquet<e1> department",18592,"Puerto Rico",0,0,1,5,26517,4.423524389,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,3750,24.5,16583.61517,108.3462858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"190",190,190,2010,3,14,"Caquet<e1> department",18753,"San Vicente del Caguan",0,0,1,4,50719,4.705170682,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,3200,24.60000038,14151.35162,108.7885172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"191",191,191,2010,4,16,"Cauca department",19137,"Caldono",0,0,1,1,39946,4.601473298,2.910300016,0,0,0,5.358771559,0,5.877758903,17.10604183,4.42229738,2064,17.70000076,9127.621792,78.274667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
"192",192,192,2010,4,16,"Cauca department",19256,"El Tambo",0,0,1,1,53891,4.731516242,6.565899849,0,0,0,5.358771559,0,5.877758903,38.59277629,4.42229738,2090,18.70000076,9242.601524,82.69696438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
"193",193,193,2010,4,16,"Cauca department",19318,"Guapi",1,0,0,1,27616,4.441160774,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,4210,27,18617.87197,119.4020293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
"194",194,194,2010,4,16,"Cauca department",19418,"Lopez",0,0,1,1,18580,4.26904571,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,4640,26.60000038,20519.45984,117.633112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
"195",195,195,2010,4,16,"Cauca department",19698,"Santander de Quilichao",1,0,0,2,110445,5.04314606,2.669800043,0,0,0,5.358771559,0,5.877758903,15.69244097,4.42229738,1619,23,7159.699458,101.7128397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
"196",196,196,2010,4,16,"Cauca department",19780,"Suarez",1,0,0,8,31904,4.503845137,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
"197",197,197,2010,1,22,"Huila department",41001,"Neiva",1,0,3,6,357392,5.553144827,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"198",198,198,2010,1,22,"Huila department",41020,"Algeciras",0,0,1,3,22481,4.351815626,3.638299942,0,0,0,5.358771559,0,5.877758903,21.38504988,4.42229738,1250,22.79999924,5527.871725,100.8283769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"199",199,199,2010,1,22,"Huila department",41306,"Gigante",0,0,1,1,24583,4.390634881,3.658699989,0,0,0,5.358771559,0,5.877758903,21.50495644,4.42229738,1350,24.60000038,5970.101463,108.7885172,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"200",200,200,2010,1,22,"Huila department",41483,"nataga",0,0,1,3,6469,3.810837151,0.909700036,0,0,0,5.358771559,0,5.877758903,5.346997486,4.42229738,1740,20.39999962,7694.797441,90.21486486,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"201",201,201,2010,1,22,"Huila department",41524,"Palermo",0,0,1,2,26279,4.419608835,1.832000017,0,0,0,5.358771559,0,5.877758903,10.76805441,4.42229738,2160,26.20000076,9552.162341,115.8641947,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"202",202,202,2010,1,22,"Huila department",41668,"San Agustin",0,0,1,3,33028,4.518882276,2.837300062,0,0,0,5.358771559,0,5.877758903,16.6769657,4.42229738,1370,19.10000038,6058.547411,84.46588164,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"203",203,203,2010,3,24,"Meta department",50350,"La Macarena",0,0,3,27,26890,4.429590802,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,2250,25.29999924,9950.169105,111.8841203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"204",204,204,2010,3,24,"Meta department",50370,"Uribe",0,0,2,7,9284,3.967735132,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"205",205,205,2010,3,24,"Meta department",50450,"Puerto Concordia",0,0,2,14,8390,3.923761961,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"206",206,206,2010,3,24,"Meta department",50590,"Puerto Yuca (Puerto Rico)",0,0,2,9,13061,4.115976429,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,2250,25.29999924,9950.169105,111.8841203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"207",207,207,2010,3,24,"Meta department",50711,"Vista Hermosa",0,0,1,1,17778,4.249882902,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,2700,24.79999924,11940.20293,109.6729716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"208",208,208,2010,1,25,"Nari<f1>o department",52250,"El Charco",1,0,1,2,22505,4.352279017,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,2765,22.89999962,12227.65226,101.2706083,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"209",209,209,2010,1,25,"Nari<f1>o department",52356,"Ipiales",0,0,1,14,116136,5.064966864,0,0.003403,1,2010,5.358771559,10771.13083,5.877758903,0,4.42229738,1020,11.60000038,4510.743328,51.29865129,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"210",210,210,2010,1,25,"Nari<f1>o department",52405,"Leiva",0,0,1,3,9768,3.989805651,0.412499994,0,0,0,5.358771559,0,5.877758903,2.424575512,4.42229738,1800,17.20000076,7960.135284,76.06351831,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"211",211,211,2010,1,25,"Nari<f1>o department",52435,"Mallama",0,0,1,2,8976,3.953082844,0.045200001,0,0,0,5.358771559,0,5.877758903,0.265674711,4.42229738,2360,16.29999924,10436.62182,72.08344392,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"212",212,212,2010,1,25,"Nari<f1>o department",52835,"Tumaco",0,0,1,2,253637,5.404212608,0,0,1,2010,5.358771559,10771.13083,5.877758903,0,4.42229738,2148,27,9499.094772,119.4020293,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,213,2010,1,26,"Norte de Santander department",54810,"Tibu",0,0,1,3,53586,4.72905134,0.189800005,0.052081004,0,0,5.358771559,0,5.877758903,1.115598672,4.42229738,1860,28.29999924,8225.473127,125.1510125,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"214",214,214,2010,1,27,"Putumayo department",68686,"San Miguel",0,0,1,8,2531,3.403292145,0,0,0,0,5.358771559,0,5.877758903,0,4.42229738,1450,17.70000076,6412.331201,78.274667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"215",215,215,2010,1,31,"Tolima  department",73067,"Ataco",0,0,1,3,19330,4.286231854,6.474100113,0,0,0,5.358771559,0,5.877758903,38.05319958,4.42229738,2360,26.89999962,10436.62182,118.9597978,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"216",216,216,2010,1,31,"Tolima  department",73168,"Chaparral",0,0,1,3,50367,4.702146084,6.724299908,0,0,0,5.358771559,0,5.877758903,39.52381365,4.42229738,3170,24.29999924,14018.68269,107.461823,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
"217",217,217,2010,1,31,"Tolima  department",73555,"Planadas",0,0,2,5,25764,4.41101329,6.865299702,0,0,0,5.358771559,0,5.877758903,40.35257644,4.42229738,2080,20.60000038,9198.37855,91.09932771,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA
